2025-10-05 15:20:10,786 | DEBUG | root | Новый клиент: Арсений Маргарита Алексеевна ИП - Колягин | всего=5326.0, проср=5326.0, дней=15
2025-10-05 15:20:10,786 | DEBUG | root | Реализация у Арсений Маргарита Алексеевна ИП - Колягин: 'Реализация товаров и услуг Бе00-048997 от 27.09.2025 0:00:00' | номера=['Бе00-048997']
2025-10-05 15:20:10,786 | DEBUG | root | Реализация у Арсений Маргарита Алексеевна ИП - Колягин: 'Реализация товаров и услуг Бе00-047634 от 20.09.2025 0:00:00' | номера=['Бе00-047634']
2025-10-05 15:20:10,786 | DEBUG | root | Финализирован: Арсений Маргарита Алексеевна ИП - Колягин | сум=5326.0, проср=5326.0, дней=15, реализаций=2
2025-10-05 15:20:10,786 | DEBUG | root | Новый клиент: Истомина Наталья Александровна ИП- Колягин (Красный Яр п, база песков) | всего=5060.6, проср=5060.6, дней=45
2025-10-05 15:20:10,786 | DEBUG | root | Реализация у Истомина Наталья Александровна ИП- Колягин (Красный Яр п, база песков): 'Реализация товаров и услуг Бе00-049990 от 02.10.2025 0:00:00' | номера=['Бе00-049990']
2025-10-05 15:20:10,787 | DEBUG | root | Реализация у Истомина Наталья Александровна ИП- Колягин (Красный Яр п, база песков): 'Реализация товаров и услуг Бе00-041610 от 21.08.2025 0:00:00' | номера=['Бе00-041610']
2025-10-05 15:20:10,787 | DEBUG | root | Финализирован: Истомина Наталья Александровна ИП- Колягин (Красный Яр п, база песков) | сум=5060.6, проср=5060.6, дней=45, реализаций=2
2025-10-05 15:20:10,787 | DEBUG | root | Новый клиент: Прозвицкий А. В. ИП - Колягин (Станционная ул, дом № 46) | всего=5046.0, проср=5046.0, дней=5
2025-10-05 15:20:10,787 | DEBUG | root | Реализация у Прозвицкий А. В. ИП - Колягин (Станционная ул, дом № 46): 'Реализация товаров и услуг Бе00-049541 от 30.09.2025 0:00:00' | номера=['Бе00-049541']
2025-10-05 15:20:10,787 | DEBUG | root | Финализирован: Прозвицкий А. В. ИП - Колягин (Станционная ул, дом № 46) | сум=5046.0, проср=5046.0, дней=5, реализаций=1
2025-10-05 15:20:10,787 | DEBUG | root | Новый клиент: ВИРА ООО - Колягин | всего=4695.0, проср=4695.0, дней=57
2025-10-05 15:20:10,787 | DEBUG | root | Реализация у ВИРА ООО - Колягин: 'Реализация товаров и услуг Бе00-038808 от 09.08.2025 0:00:00' | номера=['Бе00-038808']
2025-10-05 15:20:10,787 | DEBUG | root | Финализирован: ВИРА ООО - Колягин | сум=4695.0, проср=4695.0, дней=57, реализаций=1
2025-10-05 15:20:10,787 | DEBUG | root | Новый клиент: Хохлова Е.В. ИП - Колягин (Римского-Корсакова ул, дом № 1) | всего=4184.0, проср=4184.0, дней=12
2025-10-05 15:20:10,787 | DEBUG | root | Реализация у Хохлова Е.В. ИП - Колягин (Римского-Корсакова ул, дом № 1): 'Реализация товаров и услуг Бе00-047854 от 23.09.2025 0:00:00' | номера=['Бе00-047854']
2025-10-05 15:20:10,787 | DEBUG | root | Финализирован: Хохлова Е.В. ИП - Колягин (Римского-Корсакова ул, дом № 1) | сум=4184.0, проср=4184.0, дней=12, реализаций=1
2025-10-05 15:20:10,787 | DEBUG | root | Новый клиент: Саманд ООО-Колягин(Горбольница 3) и У и Б | всего=4100.0, проср=4100.0, дней=13
2025-10-05 15:20:10,787 | DEBUG | root | Реализация у Саманд ООО-Колягин(Горбольница 3) и У и Б: 'Реализация товаров и услуг Пп00-006640 от 22.09.2025 9:32:32' | номера=['Пп00-006640']
2025-10-05 15:20:10,787 | DEBUG | root | Финализирован: Саманд ООО-Колягин(Горбольница 3) и У и Б | сум=4100.0, проср=4100.0, дней=13, реализаций=1
2025-10-05 15:20:10,787 | DEBUG | root | Новый клиент: Поляченков-Занони Андрей Геннадьевич ИП - Колягин | всего=3950.0, проср=3950.0, дней=288
2025-10-05 15:20:10,787 | DEBUG | root | Реализация у Поляченков-Занони Андрей Геннадьевич ИП - Колягин: 'Реализация товаров и услуг Бе00-066149 от 21.12.2024 0:00:00' | номера=['Бе00-066149']
2025-10-05 15:20:10,789 | DEBUG | root | Финализирован: Поляченков-Занони Андрей Геннадьевич ИП - Колягин | сум=3950.0, проср=3950.0, дней=288, реализаций=1
2025-10-05 15:20:10,789 | DEBUG | root | Новый клиент: Гринько Т.Д. ИП - Колягин (Красная рябина тер. ТСН, Минская ул, дом № 382) | всего=829.72, проср=829.72, дней=17
2025-10-05 15:20:10,789 | DEBUG | root | Реализация у Гринько Т.Д. ИП - Колягин (Красная рябина тер. ТСН, Минская ул, дом № 382): 'Реализация товаров и услуг Бе00-047253 от 18.09.2025 0:00:00' | номера=['Бе00-047253']
2025-10-05 15:20:10,789 | DEBUG | root | Финализирован: Гринько Т.Д. ИП - Колягин (Красная рябина тер. ТСН, Минская ул, дом № 382) | сум=829.72, проср=829.72, дней=17, реализаций=1
2025-10-05 15:20:10,789 | DEBUG | root | Новый клиент: Потапова Елена Николаевна ИП - Колягин | всего=662.4, проср=662.4, дней=435
2025-10-05 15:20:10,789 | DEBUG | root | Реализация у Потапова Елена Николаевна ИП - Колягин: 'Реализация товаров и услуг Бе00-036913 от 27.07.2024 0:00:00' | номера=['Бе00-036913']
2025-10-05 15:20:10,789 | DEBUG | root | Финализирован: Потапова Елена Николаевна ИП - Колягин | сум=662.4, проср=662.4, дней=435, реализаций=1
2025-10-05 15:20:10,789 | DEBUG | root | Новый клиент: Юзько Татьяна Геннадьевна ИП - Колягин (Кольцово рп, Рассветная ул, дом № 3) | всего=256.08, проср=256.08, дней=472
2025-10-05 15:20:10,789 | DEBUG | root | Реализация у Юзько Татьяна Геннадьевна ИП - Колягин (Кольцово рп, Рассветная ул, дом № 3): 'Реализация товаров и услуг Бе00-016311 от 15.04.2025 0:00:00' | номера=['Бе00-016311']
2025-10-05 15:20:10,789 | DEBUG | root | Реализация у Юзько Татьяна Геннадьевна ИП - Колягин (Кольцово рп, Рассветная ул, дом № 3): 'Реализация товаров и услуг Бе00-003018 от 24.01.2025 0:00:00' | номера=['Бе00-003018']
2025-10-05 15:20:10,789 | DEBUG | root | Реализация у Юзько Татьяна Геннадьевна ИП - Колягин (Кольцово рп, Рассветная ул, дом № 3): 'Реализация товаров и услуг Бе00-027230 от 16.06.2024 0:00:00' | номера=['Бе00-027230']
2025-10-05 15:20:10,789 | DEBUG | root | Финализирован: Юзько Татьяна Геннадьевна ИП - Колягин (Кольцово рп, Рассветная ул, дом № 3) | сум=256.08, проср=256.08, дней=472, реализаций=3
2025-10-05 15:20:10,789 | DEBUG | root | Новый клиент: Сибирь-Инвест ООО - Колягин | всего=2.92, проср=2.92, дней=1192
2025-10-05 15:20:10,789 | DEBUG | root | Реализация у Сибирь-Инвест ООО - Колягин: 'Реализация товаров и услуг Пп00-007126 от 21.08.2024 0:00:00' | номера=['Пп00-007126']
2025-10-05 15:20:10,789 | DEBUG | root | Реализация у Сибирь-Инвест ООО - Колягин: 'Реализация товаров и услуг Бе00-031261 от 03.07.2024 0:00:00' | номера=['Бе00-031261']
2025-10-05 15:20:10,790 | DEBUG | root | Реализация у Сибирь-Инвест ООО - Колягин: 'Реализация товаров и услуг Пп00-006528 от 31.07.2024 0:00:00' | номера=['Пп00-006528']
2025-10-05 15:20:10,790 | DEBUG | root | Реализация у Сибирь-Инвест ООО - Колягин: 'Реализация товаров и услуг Гп00-000999 от 30.06.2022 0:00:00' | номера=['Гп00-000999']
2025-10-05 15:20:10,790 | DEBUG | root | Финализирован: Сибирь-Инвест ООО - Колягин | сум=2.92, проср=2.92, дней=1192, реализаций=4
2025-10-05 15:20:10,790 | DEBUG | root | Новый клиент: СИБПРОДУКТ ООО - Колягин (Мочищенское ш, дом № 16) (бывш Роспродукт) | всего=0.8, проср=0.8, дней=65
2025-10-05 15:20:10,790 | DEBUG | root | Реализация у СИБПРОДУКТ ООО - Колягин (Мочищенское ш, дом № 16) (бывш Роспродукт): 'Реализация товаров и услуг Бе00-037558 от 01.08.2025 0:00:00' | номера=['Бе00-037558']
2025-10-05 15:20:10,791 | DEBUG | root | Финализирован: СИБПРОДУКТ ООО - Колягин (Мочищенское ш, дом № 16) (бывш Роспродукт) | сум=0.8, проср=0.8, дней=65, реализаций=1
2025-10-05 15:20:10,791 | DEBUG | root | Новый клиент: Старцева Ольга Георгиевна ИП - Колягин | всего=0.58, проср=0.58, дней=1193
2025-10-05 15:20:10,791 | DEBUG | root | Реализация у Старцева Ольга Георгиевна ИП - Колягин: 'Реализация товаров и услуг Гп00-000995 от 30.06.2022 0:00:00' | номера=['Гп00-000995']
2025-10-05 15:20:10,791 | DEBUG | root | Финализирован: Старцева Ольга Георгиевна ИП - Колягин | сум=0.58, проср=0.58, дней=1193, реализаций=1
2025-10-05 15:20:10,791 | DEBUG | root | Новый клиент: Клементьев Константин Владимирович ИП - Колягин (У) | всего=0.44, проср=0.44, дней=1144
2025-10-05 15:20:10,791 | DEBUG | root | Реализация у Клементьев Константин Владимирович ИП - Колягин (У): 'Реализация товаров и услуг Пп00-015863 от 18.08.2022 0:00:00' | номера=['Пп00-015863']
2025-10-05 15:20:10,791 | DEBUG | root | Финализирован: Клементьев Константин Владимирович ИП - Колягин (У) | сум=0.44, проср=0.44, дней=1144, реализаций=1
2025-10-05 15:20:10,791 | DEBUG | root | Новый клиент: Подборнов Сергей Григорьевич ИП Колягин | всего=0.1, проср=0.1, дней=654
2025-10-05 15:20:10,791 | DEBUG | root | Реализация у Подборнов Сергей Григорьевич ИП Колягин: 'Реализация товаров и услуг Бе00-060736 от 21.12.2023 0:00:00' | номера=['Бе00-060736']
2025-10-05 15:20:10,791 | DEBUG | root | Финализирован: Подборнов Сергей Григорьевич ИП Колягин | сум=0.1, проср=0.1, дней=654, реализаций=1
2025-10-05 15:20:10,791 | DEBUG | root | Новый клиент: Бизон ООО - Колягин (Добролюбова ул, дом № 162/1) | всего=0.08, проср=0.08, дней=1310
2025-10-05 15:20:10,791 | DEBUG | root | Реализация у Бизон ООО - Колягин (Добролюбова ул, дом № 162/1): 'Реализация товаров и услуг Бе00-008952 от 05.03.2022 10:32:2' | номера=['Бе00-008952']
2025-10-05 15:20:10,791 | DEBUG | root | Финализирован: Бизон ООО - Колягин (Добролюбова ул, дом № 162/1) | сум=0.08, проср=0.08, дней=1310, реализаций=1
2025-10-05 15:20:10,791 | DEBUG | root | Новый клиент: Горбунова Анастасия Сергеевна ИП - Колягин | всего=0.04, проср=0.04, дней=113
2025-10-05 15:20:10,791 | DEBUG | root | Реализация у Горбунова Анастасия Сергеевна ИП - Колягин: 'Реализация товаров и услуг Бе00-027257 от 14.06.2025 0:00:00' | номера=['Бе00-027257']
2025-10-05 15:20:10,791 | DEBUG | root | Финализирован: Горбунова Анастасия Сергеевна ИП - Колягин | сум=0.04, проср=0.04, дней=113, реализаций=1
2025-10-05 15:20:10,791 | DEBUG | root | Новый клиент: Мицар-Сибирь ООО (Новоуральская,30)  (У и Б) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,791 | DEBUG | root | Реализация у Мицар-Сибирь ООО (Новоуральская,30)  (У и Б): 'Реализация товаров и услуг Фе00-000398 от 21.01.2019 0:00:00' | номера=['Фе00-000398']
2025-10-05 15:20:10,791 | DEBUG | root | Реализация у Мицар-Сибирь ООО (Новоуральская,30)  (У и Б): 'Реализация товаров и услуг Фе00-001021 от 11.02.2019 0:00:00' | номера=['Фе00-001021']
2025-10-05 15:20:10,791 | DEBUG | root | Финализирован: Мицар-Сибирь ООО (Новоуральская,30)  (У и Б) | сум=nan, проср=nan, дней=0, реализаций=2
2025-10-05 15:20:10,791 | DEBUG | root | Новый клиент: БОЛЬШАЯ РЫБА ООО - Колягин (Кошурникова ул, дом № 8/1) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,793 | DEBUG | root | Реализация у БОЛЬШАЯ РЫБА ООО - Колягин (Кошурникова ул, дом № 8/1): 'Реализация товаров и услуг Бе00-030425 от 07.07.2022 10:07:2' | номера=['Бе00-030425']
2025-10-05 15:20:10,793 | DEBUG | root | Реализация у БОЛЬШАЯ РЫБА ООО - Колягин (Кошурникова ул, дом № 8/1): 'Реализация товаров и услуг Бе00-036982 от 11.08.2022 0:00:00' | номера=['Бе00-036982']
2025-10-05 15:20:10,793 | DEBUG | root | Финализирован: БОЛЬШАЯ РЫБА ООО - Колягин (Кошурникова ул, дом № 8/1) | сум=nan, проср=nan, дней=0, реализаций=2
2025-10-05 15:20:10,793 | DEBUG | root | Новый клиент: Потапов Сергей Геннадьевич ИП Колягин | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,793 | DEBUG | root | Реализация у Потапов Сергей Геннадьевич ИП Колягин: 'Реализация товаров и услуг Пп00-010138 от 14.06.2022 0:00:00' | номера=['Пп00-010138']
2025-10-05 15:20:10,793 | DEBUG | root | Финализирован: Потапов Сергей Геннадьевич ИП Колягин | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,793 | DEBUG | root | Новый клиент: Рузибоева Феруза Нуриллаевна ИП | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,793 | DEBUG | root | Финализирован: Рузибоева Феруза Нуриллаевна ИП | сум=nan, проср=nan, дней=0, реализаций=0
2025-10-05 15:20:10,793 | DEBUG | root | Новый клиент: АРКТУР ООО - Колягин (Гурьевская ул, дом № 64/1, помещение 1-8) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,793 | DEBUG | root | Реализация у АРКТУР ООО - Колягин (Гурьевская ул, дом № 64/1, помещение 1-8): 'Реализация товаров и услуг Бе00-009119 от 06.03.2024 0:00:00' | номера=['Бе00-009119']
2025-10-05 15:20:10,793 | DEBUG | root | Реализация у АРКТУР ООО - Колягин (Гурьевская ул, дом № 64/1, помещение 1-8): 'Реализация товаров и услуг Бе00-064983 от 17.12.2024 0:00:00' | номера=['Бе00-064983']
2025-10-05 15:20:10,793 | DEBUG | root | Реализация у АРКТУР ООО - Колягин (Гурьевская ул, дом № 64/1, помещение 1-8): 'Реализация товаров и услуг Бе00-058777 от 07.12.2023 0:00:00' | номера=['Бе00-058777']
2025-10-05 15:20:10,793 | DEBUG | root | Финализирован: АРКТУР ООО - Колягин (Гурьевская ул, дом № 64/1, помещение 1-8) | сум=nan, проср=nan, дней=0, реализаций=3
2025-10-05 15:20:10,793 | DEBUG | root | Новый клиент: Чуличек Светлана Викторовна ИП - Колягин (Каменогорская ул, дом № 50/1) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,793 | DEBUG | root | Реализация у Чуличек Светлана Викторовна ИП - Колягин (Каменогорская ул, дом № 50/1): 'Реализация товаров и услуг Бе00-000310 от 06.01.2023 0:00:00' | номера=['Бе00-000310']
2025-10-05 15:20:10,794 | DEBUG | root | Финализирован: Чуличек Светлана Викторовна ИП - Колягин (Каменогорская ул, дом № 50/1) | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,794 | DEBUG | root | Новый клиент: АРКТУР ООО - Колягин (Пархоменко ул, дом № 15) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,794 | DEBUG | root | Реализация у АРКТУР ООО - Колягин (Пархоменко ул, дом № 15): 'Реализация товаров и услуг Бе00-059240 от 11.12.2023 11:59:2' | номера=['Бе00-059240']
2025-10-05 15:20:10,794 | DEBUG | root | Финализирован: АРКТУР ООО - Колягин (Пархоменко ул, дом № 15) | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,794 | DEBUG | root | Новый клиент: АПМ-ГРУПП ООО - Колягин (Геодезическая ул, дом № 4/1) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,794 | DEBUG | root | Реализация у АПМ-ГРУПП ООО - Колягин (Геодезическая ул, дом № 4/1): 'Реализация товаров и услуг Бе00-003346 от 31.01.2024 0:00:00' | номера=['Бе00-003346']
2025-10-05 15:20:10,794 | DEBUG | root | Реализация у АПМ-ГРУПП ООО - Колягин (Геодезическая ул, дом № 4/1): 'Реализация товаров и услуг Бе00-043492 от 06.09.2023 0:00:00' | номера=['Бе00-043492']
2025-10-05 15:20:10,794 | DEBUG | root | Реализация у АПМ-ГРУПП ООО - Колягин (Геодезическая ул, дом № 4/1): 'Реализация товаров и услуг Бе00-060804 от 21.12.2023 0:00:00' | номера=['Бе00-060804']
2025-10-05 15:20:10,794 | DEBUG | root | Реализация у АПМ-ГРУПП ООО - Колягин (Геодезическая ул, дом № 4/1): 'Реализация товаров и услуг Бе00-059046 от 28.12.2022 0:00:00' | номера=['Бе00-059046']
2025-10-05 15:20:10,794 | DEBUG | root | Реализация у АПМ-ГРУПП ООО - Колягин (Геодезическая ул, дом № 4/1): 'Реализация товаров и услуг Бе00-010204 от 14.03.2024 0:00:00' | номера=['Бе00-010204']
2025-10-05 15:20:10,794 | DEBUG | root | Реализация у АПМ-ГРУПП ООО - Колягин (Геодезическая ул, дом № 4/1): 'Реализация товаров и услуг Бе00-037029 от 01.08.2023 0:00:00' | номера=['Бе00-037029']
2025-10-05 15:20:10,794 | DEBUG | root | Реализация у АПМ-ГРУПП ООО - Колягин (Геодезическая ул, дом № 4/1): 'Реализация товаров и услуг Бе00-004666 от 08.02.2023 0:00:00' | номера=['Бе00-004666']
2025-10-05 15:20:10,794 | DEBUG | root | Финализирован: АПМ-ГРУПП ООО - Колягин (Геодезическая ул, дом № 4/1) | сум=nan, проср=nan, дней=0, реализаций=7
2025-10-05 15:20:10,794 | DEBUG | root | Новый клиент: Гордиенко Анатолий Иванович ИП - Колягин | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,794 | DEBUG | root | Реализация у Гордиенко Анатолий Иванович ИП - Колягин: 'Реализация товаров и услуг Бе00-046883 от 12.09.2024 0:00:00' | номера=['Бе00-046883']
2025-10-05 15:20:10,796 | DEBUG | root | Финализирован: Гордиенко Анатолий Иванович ИП - Колягин | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,796 | DEBUG | root | Новый клиент: Филь Алексей Константинович ИП - Колягин (Красный Яр п, дом № 25) (У и Б) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,796 | DEBUG | root | Реализация у Филь Алексей Константинович ИП - Колягин (Красный Яр п, дом № 25) (У и Б): 'Реализация товаров и услуг Бе00-062457 от 28.12.2023 0:00:00' | номера=['Бе00-062457']
2025-10-05 15:20:10,796 | DEBUG | root | Финализирован: Филь Алексей Константинович ИП - Колягин (Красный Яр п, дом № 25) (У и Б) | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,796 | DEBUG | root | Новый клиент: Цыганкова Ирина Николаевна ИП - Колягин (Мочище дп, Обская ул, дом № 24) (У) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,796 | DEBUG | root | Финализирован: Цыганкова Ирина Николаевна ИП - Колягин (Мочище дп, Обская ул, дом № 24) (У) | сум=nan, проср=nan, дней=0, реализаций=0
2025-10-05 15:20:10,796 | DEBUG | root | Новый клиент: ВИСА ООО - Колягин (Кропоткина ул, дом № 271) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,796 | DEBUG | root | Реализация у ВИСА ООО - Колягин (Кропоткина ул, дом № 271): 'Реализация товаров и услуг Бе00-058946 от 13.11.2024 10:04:4' | номера=['Бе00-058946']
2025-10-05 15:20:10,796 | DEBUG | root | Финализирован: ВИСА ООО - Колягин (Кропоткина ул, дом № 271) | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,796 | DEBUG | root | Новый клиент: Юзько Татьяна Геннадьевна ИП - Колягин (Береговое тер. СНТ Центральная ул, дом № 1) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,796 | DEBUG | root | Реализация у Юзько Татьяна Геннадьевна ИП - Колягин (Береговое тер. СНТ Центральная ул, дом № 1): 'Реализация товаров и услуг Пп00-005051 от 02.06.2023 0:00:00' | номера=['Пп00-005051']
2025-10-05 15:20:10,796 | DEBUG | root | Финализирован: Юзько Татьяна Геннадьевна ИП - Колягин (Береговое тер. СНТ Центральная ул, дом № 1) | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,796 | DEBUG | root | Новый клиент: Себекин Евгений Анатольевич ИП - Колягин (Сибирская ул, дом № 51) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,796 | DEBUG | root | Реализация у Себекин Евгений Анатольевич ИП - Колягин (Сибирская ул, дом № 51): 'Реализация товаров и услуг Бе00-058183 от 24.12.2022 0:00:00' | номера=['Бе00-058183']
2025-10-05 15:20:10,796 | DEBUG | root | Финализирован: Себекин Евгений Анатольевич ИП - Колягин (Сибирская ул, дом № 51) | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,796 | DEBUG | root | Новый клиент: Гринько Т.Д. ИП - Колягин (проул.Озерный , дом № 1) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,796 | DEBUG | root | Реализация у Гринько Т.Д. ИП - Колягин (проул.Озерный , дом № 1): 'Реализация товаров и услуг Бе00-041728 от 21.08.2025 0:00:00' | номера=['Бе00-041728']
2025-10-05 15:20:10,797 | DEBUG | root | Финализирован: Гринько Т.Д. ИП - Колягин (проул.Озерный , дом № 1) | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,797 | DEBUG | root | Новый клиент: Сайнакова Л. Ф. ИП - Колягин  (Чик д, Новая ул, дом № 2) (в белую только Пэты) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,797 | DEBUG | root | Реализация у Сайнакова Л. Ф. ИП - Колягин  (Чик д, Новая ул, дом № 2) (в белую только Пэты): 'Реализация товаров и услуг Гп00-001612 от 16.08.2022 0:00:00' | номера=['Гп00-001612']
2025-10-05 15:20:10,797 | DEBUG | root | Финализирован: Сайнакова Л. Ф. ИП - Колягин  (Чик д, Новая ул, дом № 2) (в белую только Пэты) | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,797 | DEBUG | root | Новый клиент: Капустина  ИП- Колягин ( с.Новокремлёвское,ул.Садовая,19а) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,797 | DEBUG | root | Реализация у Капустина  ИП- Колягин ( с.Новокремлёвское,ул.Садовая,19а): 'Реализация товаров и услуг Гп00-009896 от 01.06.2021 0:00:00' | номера=['Гп00-009896']
2025-10-05 15:20:10,797 | DEBUG | root | Финализирован: Капустина  ИП- Колягин ( с.Новокремлёвское,ул.Садовая,19а) | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,797 | DEBUG | root | Новый клиент: Лукьяненко Олеся Евгеньевна ИП -Колягин (Красный Яр п, дом № 22) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,797 | DEBUG | root | Реализация у Лукьяненко Олеся Евгеньевна ИП -Колягин (Красный Яр п, дом № 22): 'Реализация товаров и услуг Пп00-016592 от 29.08.2022 0:00:00' | номера=['Пп00-016592']
2025-10-05 15:20:10,797 | DEBUG | root | Реализация у Лукьяненко Олеся Евгеньевна ИП -Колягин (Красный Яр п, дом № 22): 'Реализация товаров и услуг Пп00-006287 от 23.07.2024 20:09:2' | номера=['Пп00-006287']
2025-10-05 15:20:10,797 | DEBUG | root | Финализирован: Лукьяненко Олеся Евгеньевна ИП -Колягин (Красный Яр п, дом № 22) | сум=nan, проср=nan, дней=0, реализаций=2
2025-10-05 15:20:10,797 | DEBUG | root | Новый клиент: Маляров Сергей Викторович ИП - Колягин (Толмачевское ш, дом № 63/3) | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,797 | DEBUG | root | Реализация у Маляров Сергей Викторович ИП - Колягин (Толмачевское ш, дом № 63/3): 'Реализация товаров и услуг Бе00-011027 от 19.03.2024 0:00:00' | номера=['Бе00-011027']
2025-10-05 15:20:10,797 | DEBUG | root | Финализирован: Маляров Сергей Викторович ИП - Колягин (Толмачевское ш, дом № 63/3) | сум=nan, проср=nan, дней=0, реализаций=1
2025-10-05 15:20:10,797 | DEBUG | root | Новый клиент: Белошейкина Наталья Валерьевна ИП - Колягин | всего=nan, проср=nan, дней=0
2025-10-05 15:20:10,799 | DEBUG | root | Финализирован: Белошейкина Наталья Валерьевна ИП - Колягин | сум=nan, проср=nan, дней=0, реализаций=0
2025-10-05 15:20:10,799 | INFO | root | Собрано клиентов: 97
2025-10-05 15:36:34,462 | INFO | root | Нашли заголовки детальной таблицы на строке: 20
2025-10-05 15:36:34,462 | DEBUG | root | Колонки после сплющивания: ['№ в группе unnamed: 0_level_1', 'объект расчетов unnamed: 2_level_1', 'долг клиента всего', 'долг клиента доля долга, %', 'долг клиента просрочено', 'долг клиента %', 'долг клиента дней', 'наш долг unnamed: 15_level_1', 'долг клиента unnamed: 17_level_1', 'долг клиента unnamed: 18_level_1', 'долг клиента unnamed: 19_level_1', 'долг клиента unnamed: 20_level_1', 'долг клиента unnamed: 21_level_1']
2025-10-05 15:36:34,462 | DEBUG | root | Выбраны колонки: text=объект расчетов unnamed: 2_level_1, total=долг клиента всего, overdue=долг клиента просрочено, days=долг клиента дней, our_debt=наш долг unnamed: 15_level_1
2025-10-05 15:36:34,463 | DEBUG | root | Первые 5 значений текстовой колонки: ['ЗАРЯ ООО - Колягин (Покрышкина ул, дом № 6) "РЕСПУБЛИКА"', 'Реализация товаров и услуг Бе00-049855 от 02.10.2025 0:00:00', 'Реализация товаров и услуг Бе00-048612 от 25.09.2025 0:00:00', 'Реализация товаров и услуг Бе00-047097 от 18.09.2025 0:00:00', 'ЗАРЯ ООО - Колягин (Дуси Ковальчук ул, дом № 179/2) "РЕСПУБЛИКА"']
2025-10-05 15:36:34,464 | DEBUG | root | Новый клиент: ЗАРЯ ООО - Колягин (Покрышкина ул, дом № 6) "РЕСПУБЛИКА" | всего=176175.84, проср=176175.84, дней=17, наш_долг(шапка)=0.00
2025-10-05 15:36:34,464 | DEBUG | root | Реализация у ЗАРЯ ООО - Колягин (Покрышкина ул, дом № 6) "РЕСПУБЛИКА": 'Реализация товаров и услуг Бе00-049855 от 02.10.2025 0:00:00' | номера=['Бе00-049855']
2025-10-05 15:36:34,465 | DEBUG | root | Реализация у ЗАРЯ ООО - Колягин (Покрышкина ул, дом № 6) "РЕСПУБЛИКА": 'Реализация товаров и услуг Бе00-048612 от 25.09.2025 0:00:00' | номера=['Бе00-048612']
2025-10-05 15:36:34,465 | DEBUG | root | Реализация у ЗАРЯ ООО - Колягин (Покрышкина ул, дом № 6) "РЕСПУБЛИКА": 'Реализация товаров и услуг Бе00-047097 от 18.09.2025 0:00:00' | номера=['Бе00-047097']
2025-10-05 15:36:34,465 | DEBUG | root | Финализирован: ЗАРЯ ООО - Колягин (Покрышкина ул, дом № 6) "РЕСПУБЛИКА" | сум=176175.84, проср=176175.84, дней=17, реализаций=3, наш_долг=0.00
2025-10-05 15:36:34,465 | DEBUG | root | Новый клиент: ЗАРЯ ООО - Колягин (Дуси Ковальчук ул, дом № 179/2) "РЕСПУБЛИКА" | всего=176152.44, проср=176152.44, дней=17, наш_долг(шапка)=0.00
2025-10-05 15:36:34,465 | DEBUG | root | Реализация у ЗАРЯ ООО - Колягин (Дуси Ковальчук ул, дом № 179/2) "РЕСПУБЛИКА": 'Реализация товаров и услуг Бе00-047094 от 18.09.2025 0:00:00' | номера=['Бе00-047094']
2025-10-05 15:36:34,465 | DEBUG | root | Реализация у ЗАРЯ ООО - Колягин (Дуси Ковальчук ул, дом № 179/2) "РЕСПУБЛИКА": 'Реализация товаров и услуг Бе00-048605 от 25.09.2025 0:00:00' | номера=['Бе00-048605']
